ID,time,S_anti_real
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
0,40.0,0.3333333333333333
1,40.0,0.6666666666666666
2,40.0,0.6666666666666666
3,40.0,0.3333333333333333
4,40.0,0.6666666666666666
5,40.0,0.0
6,40.0,0.6666666666666666
7,40.0,0.0
8,40.0,0.3333333333333333
9,40.0,0.3333333333333333
10,40.0,0.0
11,40.0,0.0
12,40.0,0.6666666666666666
13,40.0,0.0
14,40.0,0.3333333333333333
15,40.0,0.3333333333333333
16,40.0,0.6666666666666666
17,40.0,0.6666666666666666
18,40.0,0.6666666666666666
20,40.0,0.0
0,80.0,0.3333333333333333
1,80.0,0.6666666666666666
2,80.0,0.3333333333333333
3,80.0,0.3333333333333333
4,80.0,0.6666666666666666
5,80.0,1.0
6,80.0,0.6666666666666666
7,80.0,0.3333333333333333
8,80.0,0.3333333333333333
9,80.0,0.6666666666666666
10,80.0,0.3333333333333333
11,80.0,0.3333333333333333
12,80.0,0.3333333333333333
13,80.0,0.3333333333333333
14,80.0,0.3333333333333333
15,80.0,0.3333333333333333
16,80.0,0.3333333333333333
17,80.0,0.6666666666666666
18,80.0,0.6666666666666666
20,80.0,0.6666666666666666
0,120.0,0.3333333333333333
1,120.0,0.6666666666666666
2,120.0,0.0
3,120.0,0.6666666666666666
4,120.0,0.6666666666666666
5,120.0,1.0
6,120.0,0.3333333333333333
7,120.0,1.0
8,120.0,0.3333333333333333
9,120.0,0.3333333333333333
10,120.0,0.3333333333333333
11,120.0,0.3333333333333333
12,120.0,0.3333333333333333
13,120.0,0.3333333333333333
14,120.0,0.3333333333333333
15,120.0,0.3333333333333333
16,120.0,0.3333333333333333
17,120.0,0.6666666666666666
18,120.0,0.6666666666666666
20,120.0,0.3333333333333333
0,160.0,0.3333333333333333
1,160.0,0.6666666666666666
2,160.0,0.3333333333333333
3,160.0,0.3333333333333333
4,160.0,0.3333333333333333
5,160.0,0.3333333333333333
6,160.0,0.3333333333333333
7,160.0,0.3333333333333333
8,160.0,0.3333333333333333
9,160.0,0.3333333333333333
10,160.0,0.3333333333333333
11,160.0,0.3333333333333333
12,160.0,0.3333333333333333
13,160.0,0.3333333333333333
14,160.0,0.3333333333333333
15,160.0,0.3333333333333333
16,160.0,0.3333333333333333
17,160.0,0.3333333333333333
18,160.0,0.6666666666666666
20,160.0,0.3333333333333333
0,200.0,0.3333333333333333
1,200.0,0.6666666666666666
2,200.0,0.3333333333333333
3,200.0,0.3333333333333333
4,200.0,0.3333333333333333
5,200.0,0.3333333333333333
6,200.0,0.3333333333333333
7,200.0,0.3333333333333333
8,200.0,0.3333333333333333
9,200.0,0.3333333333333333
10,200.0,0.3333333333333333
11,200.0,0.3333333333333333
12,200.0,0.3333333333333333
13,200.0,0.3333333333333333
14,200.0,0.3333333333333333
15,200.0,0.3333333333333333
16,200.0,0.3333333333333333
17,200.0,1.0
18,200.0,0.3333333333333333
20,200.0,0.3333333333333333
0,240.0,0.3333333333333333
1,240.0,0.6666666666666666
2,240.0,0.3333333333333333
3,240.0,0.3333333333333333
4,240.0,0.3333333333333333
5,240.0,0.3333333333333333
6,240.0,0.3333333333333333
7,240.0,0.3333333333333333
8,240.0,0.3333333333333333
9,240.0,0.3333333333333333
10,240.0,0.3333333333333333
11,240.0,0.3333333333333333
12,240.0,0.3333333333333333
13,240.0,0.3333333333333333
14,240.0,0.3333333333333333
15,240.0,0.3333333333333333
16,240.0,0.3333333333333333
17,240.0,0.3333333333333333
18,240.0,0.3333333333333333
20,240.0,0.3333333333333333
0,280.0,0.3333333333333333
1,280.0,0.6666666666666666
2,280.0,0.3333333333333333
3,280.0,0.3333333333333333
4,280.0,0.3333333333333333
5,280.0,0.3333333333333333
6,280.0,0.3333333333333333
7,280.0,0.3333333333333333
8,280.0,0.3333333333333333
9,280.0,0.3333333333333333
10,280.0,0.3333333333333333
11,280.0,0.3333333333333333
12,280.0,0.3333333333333333
13,280.0,0.3333333333333333
14,280.0,0.3333333333333333
15,280.0,0.3333333333333333
16,280.0,0.3333333333333333
17,280.0,0.3333333333333333
18,280.0,0.3333333333333333
20,280.0,0.3333333333333333
0,320.0,0.3333333333333333
1,320.0,0.6666666666666666
2,320.0,0.3333333333333333
3,320.0,0.3333333333333333
4,320.0,0.3333333333333333
5,320.0,0.3333333333333333
6,320.0,0.3333333333333333
7,320.0,0.3333333333333333
8,320.0,0.3333333333333333
9,320.0,0.3333333333333333
10,320.0,0.3333333333333333
11,320.0,0.3333333333333333
12,320.0,0.3333333333333333
13,320.0,0.3333333333333333
14,320.0,0.3333333333333333
15,320.0,0.3333333333333333
16,320.0,0.3333333333333333
17,320.0,0.3333333333333333
18,320.0,0.3333333333333333
20,320.0,0.3333333333333333
0,360.0,0.3333333333333333
1,360.0,0.6666666666666666
2,360.0,0.3333333333333333
3,360.0,0.3333333333333333
4,360.0,0.3333333333333333
5,360.0,0.3333333333333333
6,360.0,0.3333333333333333
7,360.0,0.3333333333333333
8,360.0,0.3333333333333333
9,360.0,0.3333333333333333
10,360.0,0.3333333333333333
11,360.0,0.3333333333333333
12,360.0,0.3333333333333333
13,360.0,0.3333333333333333
14,360.0,0.3333333333333333
15,360.0,0.3333333333333333
16,360.0,0.3333333333333333
17,360.0,0.3333333333333333
18,360.0,0.3333333333333333
20,360.0,0.3333333333333333
0,400.0,0.3333333333333333
1,400.0,0.6666666666666666
2,400.0,0.3333333333333333
3,400.0,0.3333333333333333
4,400.0,0.3333333333333333
5,400.0,0.3333333333333333
6,400.0,0.3333333333333333
7,400.0,0.3333333333333333
8,400.0,0.3333333333333333
9,400.0,0.3333333333333333
10,400.0,0.3333333333333333
11,400.0,0.3333333333333333
12,400.0,0.3333333333333333
13,400.0,0.3333333333333333
14,400.0,0.3333333333333333
15,400.0,0.3333333333333333
16,400.0,0.3333333333333333
17,400.0,0.3333333333333333
18,400.0,0.3333333333333333
20,400.0,0.3333333333333333
0,440.0,0.3333333333333333
1,440.0,0.6666666666666666
2,440.0,0.3333333333333333
3,440.0,0.0
4,440.0,0.3333333333333333
5,440.0,0.3333333333333333
6,440.0,0.3333333333333333
7,440.0,0.3333333333333333
8,440.0,0.3333333333333333
9,440.0,0.3333333333333333
10,440.0,0.3333333333333333
11,440.0,0.3333333333333333
12,440.0,0.3333333333333333
13,440.0,0.3333333333333333
14,440.0,0.3333333333333333
15,440.0,0.3333333333333333
16,440.0,0.3333333333333333
17,440.0,0.3333333333333333
18,440.0,0.3333333333333333
20,440.0,0.3333333333333333
0,480.0,0.3333333333333333
1,480.0,0.6666666666666666
2,480.0,0.3333333333333333
3,480.0,0.0
4,480.0,0.3333333333333333
5,480.0,0.3333333333333333
6,480.0,0.3333333333333333
7,480.0,0.3333333333333333
8,480.0,0.3333333333333333
9,480.0,0.3333333333333333
10,480.0,0.3333333333333333
11,480.0,0.3333333333333333
12,480.0,0.3333333333333333
13,480.0,0.3333333333333333
14,480.0,0.3333333333333333
15,480.0,0.3333333333333333
16,480.0,0.3333333333333333
17,480.0,0.3333333333333333
18,480.0,0.3333333333333333
20,480.0,0.3333333333333333
0,520.0,0.3333333333333333
1,520.0,0.6666666666666666
2,520.0,0.3333333333333333
3,520.0,0.3333333333333333
4,520.0,0.3333333333333333
5,520.0,0.3333333333333333
6,520.0,0.3333333333333333
7,520.0,0.3333333333333333
8,520.0,0.3333333333333333
9,520.0,0.3333333333333333
10,520.0,0.3333333333333333
11,520.0,0.3333333333333333
12,520.0,0.3333333333333333
13,520.0,0.3333333333333333
14,520.0,0.3333333333333333
15,520.0,0.3333333333333333
16,520.0,0.3333333333333333
17,520.0,0.3333333333333333
18,520.0,0.3333333333333333
20,520.0,0.3333333333333333
0,560.0,0.3333333333333333
18,560.0,0.3333333333333333
2,560.0,0.3333333333333333
3,560.0,0.3333333333333333
4,560.0,0.3333333333333333
5,560.0,0.3333333333333333
6,560.0,0.3333333333333333
7,560.0,0.3333333333333333
8,560.0,0.3333333333333333
9,560.0,0.3333333333333333
10,560.0,0.3333333333333333
11,560.0,0.3333333333333333
12,560.0,0.3333333333333333
13,560.0,0.3333333333333333
14,560.0,0.3333333333333333
20,560.0,0.3333333333333333
16,560.0,0.3333333333333333
17,560.0,0.3333333333333333
0,600.0,0.3333333333333333
18,600.0,0.3333333333333333
2,600.0,0.3333333333333333
3,600.0,0.3333333333333333
4,600.0,0.3333333333333333
5,600.0,0.3333333333333333
6,600.0,0.3333333333333333
7,600.0,0.3333333333333333
8,600.0,0.3333333333333333
9,600.0,0.3333333333333333
10,600.0,0.3333333333333333
11,600.0,0.3333333333333333
12,600.0,0.3333333333333333
13,600.0,0.3333333333333333
14,600.0,0.3333333333333333
20,600.0,0.3333333333333333
16,600.0,0.3333333333333333
17,600.0,0.3333333333333333
0,640.0,0.3333333333333333
18,640.0,0.3333333333333333
2,640.0,0.3333333333333333
3,640.0,0.3333333333333333
4,640.0,0.3333333333333333
5,640.0,0.3333333333333333
6,640.0,0.3333333333333333
7,640.0,0.3333333333333333
8,640.0,0.3333333333333333
9,640.0,0.3333333333333333
10,640.0,0.3333333333333333
11,640.0,0.3333333333333333
12,640.0,0.3333333333333333
13,640.0,0.3333333333333333
14,640.0,0.3333333333333333
20,640.0,0.3333333333333333
16,640.0,0.3333333333333333
17,640.0,0.3333333333333333
0,680.0,0.3333333333333333
18,680.0,0.3333333333333333
2,680.0,0.3333333333333333
3,680.0,0.3333333333333333
4,680.0,0.3333333333333333
5,680.0,0.3333333333333333
6,680.0,0.3333333333333333
7,680.0,0.3333333333333333
8,680.0,0.3333333333333333
9,680.0,0.3333333333333333
10,680.0,0.3333333333333333
11,680.0,0.3333333333333333
12,680.0,0.3333333333333333
13,680.0,0.3333333333333333
14,680.0,0.3333333333333333
20,680.0,0.3333333333333333
16,680.0,0.3333333333333333
17,680.0,0.3333333333333333
0,720.0,0.3333333333333333
18,720.0,0.3333333333333333
2,720.0,0.3333333333333333
3,720.0,0.3333333333333333
4,720.0,0.3333333333333333
5,720.0,0.3333333333333333
6,720.0,0.3333333333333333
7,720.0,0.3333333333333333
8,720.0,0.3333333333333333
9,720.0,0.3333333333333333
10,720.0,0.3333333333333333
11,720.0,0.3333333333333333
12,720.0,0.3333333333333333
13,720.0,0.3333333333333333
14,720.0,0.3333333333333333
20,720.0,0.3333333333333333
16,720.0,0.3333333333333333
17,720.0,0.3333333333333333
0,760.0,0.3333333333333333
18,760.0,0.3333333333333333
2,760.0,0.3333333333333333
3,760.0,0.3333333333333333
4,760.0,0.3333333333333333
5,760.0,0.3333333333333333
6,760.0,0.3333333333333333
7,760.0,0.3333333333333333
8,760.0,0.3333333333333333
9,760.0,0.3333333333333333
10,760.0,0.3333333333333333
11,760.0,0.3333333333333333
12,760.0,0.3333333333333333
13,760.0,0.3333333333333333
14,760.0,0.3333333333333333
20,760.0,0.3333333333333333
16,760.0,0.3333333333333333
17,760.0,0.3333333333333333
0,800.0,0.3333333333333333
18,800.0,0.3333333333333333
2,800.0,0.3333333333333333
3,800.0,0.3333333333333333
4,800.0,0.3333333333333333
5,800.0,0.3333333333333333
6,800.0,0.3333333333333333
7,800.0,0.3333333333333333
8,800.0,0.3333333333333333
9,800.0,0.3333333333333333
10,800.0,0.3333333333333333
11,800.0,0.3333333333333333
12,800.0,0.3333333333333333
13,800.0,0.3333333333333333
14,800.0,0.3333333333333333
20,800.0,0.3333333333333333
16,800.0,0.3333333333333333
17,800.0,0.3333333333333333
0,840.0,0.3333333333333333
18,840.0,0.3333333333333333
2,840.0,0.3333333333333333
3,840.0,0.3333333333333333
4,840.0,0.3333333333333333
5,840.0,0.3333333333333333
6,840.0,0.3333333333333333
7,840.0,0.3333333333333333
8,840.0,0.3333333333333333
9,840.0,0.3333333333333333
10,840.0,0.3333333333333333
11,840.0,0.3333333333333333
12,840.0,0.3333333333333333
13,840.0,0.3333333333333333
14,840.0,0.3333333333333333
20,840.0,0.3333333333333333
16,840.0,0.3333333333333333
17,840.0,0.3333333333333333
0,880.0,0.3333333333333333
18,880.0,0.3333333333333333
2,880.0,0.3333333333333333
3,880.0,0.3333333333333333
4,880.0,0.3333333333333333
5,880.0,0.3333333333333333
6,880.0,0.3333333333333333
7,880.0,0.3333333333333333
8,880.0,0.3333333333333333
9,880.0,0.3333333333333333
10,880.0,0.3333333333333333
11,880.0,0.3333333333333333
12,880.0,0.3333333333333333
13,880.0,0.3333333333333333
14,880.0,0.3333333333333333
20,880.0,0.3333333333333333
16,880.0,0.3333333333333333
17,880.0,0.3333333333333333
0,920.0,0.3333333333333333
18,920.0,0.3333333333333333
2,920.0,0.3333333333333333
3,920.0,0.3333333333333333
4,920.0,0.3333333333333333
5,920.0,0.3333333333333333
6,920.0,0.3333333333333333
7,920.0,0.3333333333333333
8,920.0,0.3333333333333333
9,920.0,0.3333333333333333
10,920.0,0.3333333333333333
11,920.0,0.3333333333333333
12,920.0,0.3333333333333333
13,920.0,0.3333333333333333
14,920.0,0.3333333333333333
20,920.0,0.3333333333333333
16,920.0,0.3333333333333333
17,920.0,0.3333333333333333
0,960.0,0.3333333333333333
18,960.0,0.3333333333333333
2,960.0,0.3333333333333333
3,960.0,0.3333333333333333
4,960.0,0.3333333333333333
5,960.0,0.3333333333333333
6,960.0,0.3333333333333333
7,960.0,0.3333333333333333
8,960.0,0.3333333333333333
9,960.0,0.3333333333333333
10,960.0,0.3333333333333333
11,960.0,0.3333333333333333
12,960.0,0.3333333333333333
13,960.0,0.3333333333333333
14,960.0,0.3333333333333333
20,960.0,0.3333333333333333
16,960.0,0.3333333333333333
17,960.0,0.3333333333333333
0,1000.0,0.3333333333333333
18,1000.0,0.3333333333333333
2,1000.0,0.3333333333333333
3,1000.0,0.3333333333333333
4,1000.0,0.3333333333333333
5,1000.0,0.3333333333333333
6,1000.0,0.3333333333333333
7,1000.0,0.3333333333333333
8,1000.0,0.3333333333333333
9,1000.0,0.3333333333333333
10,1000.0,0.3333333333333333
11,1000.0,0.3333333333333333
12,1000.0,0.3333333333333333
13,1000.0,0.3333333333333333
14,1000.0,0.3333333333333333
20,1000.0,0.3333333333333333
16,1000.0,0.3333333333333333
17,1000.0,0.3333333333333333
0,1040.0,0.3333333333333333
18,1040.0,0.3333333333333333
2,1040.0,0.3333333333333333
3,1040.0,0.3333333333333333
4,1040.0,0.3333333333333333
5,1040.0,0.3333333333333333
6,1040.0,0.3333333333333333
7,1040.0,0.3333333333333333
8,1040.0,0.3333333333333333
9,1040.0,0.3333333333333333
10,1040.0,0.3333333333333333
11,1040.0,0.3333333333333333
12,1040.0,0.3333333333333333
13,1040.0,0.3333333333333333
14,1040.0,0.3333333333333333
20,1040.0,0.3333333333333333
16,1040.0,0.3333333333333333
17,1040.0,0.3333333333333333
0,1080.0,0.3333333333333333
18,1080.0,0.3333333333333333
2,1080.0,0.3333333333333333
3,1080.0,0.3333333333333333
4,1080.0,0.3333333333333333
5,1080.0,0.3333333333333333
6,1080.0,0.3333333333333333
7,1080.0,0.3333333333333333
8,1080.0,0.3333333333333333
9,1080.0,0.3333333333333333
10,1080.0,0.3333333333333333
11,1080.0,0.3333333333333333
12,1080.0,0.3333333333333333
13,1080.0,0.3333333333333333
14,1080.0,0.3333333333333333
20,1080.0,0.3333333333333333
16,1080.0,0.3333333333333333
17,1080.0,0.3333333333333333
0,1120.0,0.3333333333333333
18,1120.0,0.3333333333333333
2,1120.0,0.3333333333333333
3,1120.0,0.3333333333333333
4,1120.0,0.3333333333333333
5,1120.0,0.3333333333333333
6,1120.0,0.3333333333333333
7,1120.0,0.3333333333333333
8,1120.0,0.3333333333333333
9,1120.0,0.3333333333333333
10,1120.0,0.3333333333333333
11,1120.0,0.3333333333333333
12,1120.0,0.3333333333333333
13,1120.0,0.3333333333333333
14,1120.0,0.3333333333333333
20,1120.0,0.3333333333333333
16,1120.0,0.3333333333333333
17,1120.0,0.3333333333333333
0,1160.0,0.0
18,1160.0,0.3333333333333333
2,1160.0,0.3333333333333333
3,1160.0,0.3333333333333333
4,1160.0,0.3333333333333333
5,1160.0,0.3333333333333333
6,1160.0,0.3333333333333333
7,1160.0,0.3333333333333333
8,1160.0,0.3333333333333333
9,1160.0,0.3333333333333333
10,1160.0,0.3333333333333333
11,1160.0,0.3333333333333333
12,1160.0,0.3333333333333333
13,1160.0,0.3333333333333333
14,1160.0,0.3333333333333333
20,1160.0,0.3333333333333333
16,1160.0,0.3333333333333333
17,1160.0,0.3333333333333333
0,1200.0,0.3333333333333333
18,1200.0,0.3333333333333333
2,1200.0,0.3333333333333333
3,1200.0,0.3333333333333333
4,1200.0,0.3333333333333333
5,1200.0,0.3333333333333333
6,1200.0,0.3333333333333333
7,1200.0,0.3333333333333333
8,1200.0,0.3333333333333333
9,1200.0,0.3333333333333333
10,1200.0,0.3333333333333333
11,1200.0,0.3333333333333333
12,1200.0,0.3333333333333333
13,1200.0,0.3333333333333333
14,1200.0,0.3333333333333333
20,1200.0,0.3333333333333333
16,1200.0,0.3333333333333333
17,1200.0,0.3333333333333333
0,1240.0,0.3333333333333333
18,1240.0,0.3333333333333333
2,1240.0,0.3333333333333333
3,1240.0,0.3333333333333333
4,1240.0,0.3333333333333333
5,1240.0,0.3333333333333333
6,1240.0,0.3333333333333333
7,1240.0,0.3333333333333333
8,1240.0,0.3333333333333333
9,1240.0,0.3333333333333333
10,1240.0,0.3333333333333333
11,1240.0,0.3333333333333333
12,1240.0,0.3333333333333333
13,1240.0,0.3333333333333333
14,1240.0,0.3333333333333333
20,1240.0,0.3333333333333333
